Time,Slider Position (mm),Slider Position (%),Stiffness (Nm/rad),Joint Angle (deg),Joint Angle Velocity (deg/s),Vertical Acceleration,Desired Position [mm],Motor Encoder (cts),Motor Current,inSwing
1.9159674644470215,5.83,10.23,223.8322,0.0439453125,0.0,0.0,11.399268564159645,73356,0.0,False
1.9221653938293457,5.92,10.39,224.5828,0.0,0.0,0.0,11.399268564159645,74578,-0.8980857248026831,False
1.928246021270752,6.07,10.66,225.8338,0.02197265625,-0.0146484375,0.0,11.399268564159645,76539,-2.4992457469993834,False
1.934337854385376,6.24,10.97,227.2516,0.087890625,-0.00732421875,0.0,11.399268564159645,78753,-3.171383811053238,False
1.940434455871582,6.42,11.29,228.7528,0.06591796875,0.0146484375,0.0,11.399268564159645,81041,-3.0288889688691443,False
1.9464592933654785,6.61,11.61,230.557,0.087890625,0.02197265625,0.0,11.399268564159645,83367,-2.2857135458353195,False
1.9526700973510742,6.8,11.95,232.20999999999998,0.06591796875,0.02197265625,0.0,11.399268564159645,85798,-2.0267915176678217,False
1.9589016437530518,7.0,12.3,233.95,0.0439453125,-0.00732421875,0.0,11.399268564159645,88319,-2.9486180719835833,False
1.9651763439178467,7.21,12.66,235.777,0.06591796875,-0.00732421875,0.0,11.399268564159645,90893,-2.592073294608754,False
1.9713718891143799,7.41,13.02,237.517,0.02197265625,-0.00732421875,0.0,11.399268564159645,93471,-2.2667109406835237,False
1.977590560913086,7.61,13.37,239.4705,-0.02197265625,-0.0146484375,0.0,11.399268564159645,96002,-2.9511183605310785,False
1.9837684631347656,7.81,13.71,241.2805,0.02197265625,-0.02197265625,0.0,11.399268564159645,98435,-2.772964400215319,False
1.9899828433990479,8.0,14.04,243.0,0.087890625,-0.0146484375,0.0,11.399268564159645,100807,-2.4546753732228725,False
1.995896339416504,8.18,14.37,244.629,0.02197265625,0.02197265625,0.0,11.399268564159645,103081,-1.9272774855889774,False
2.0005435943603516,8.32,14.62,245.89600000000002,0.06591796875,0.0146484375,0.0,11.399268564159645,104875,-1.5507845528535826,False
2.005181312561035,8.47,14.87,247.2535,0.06591796875,0.0146484375,0.0,11.399268564159645,106666,-2.502514311652188,False
2.009749412536621,8.61,15.11,248.74009999999998,0.0439453125,-0.00732421875,0.0,11.399268564159645,108441,-2.9754703684705692,False
2.0143542289733887,8.75,15.37,250.0575,0.10986328125,0.00732421875,0.0,11.399268564159645,110254,-3.270338659400229,False
2.018878698348999,8.89,15.61,251.3749,0.0439453125,0.0146484375,0.0,11.399268564159645,112018,-3.534339083019491,False
2.023237943649292,9.03,15.85,252.6923,0.02197265625,-0.00732421875,0.0,11.399268564159645,113688,-3.315606965775093,False
2.027618408203125,9.16,16.08,253.91559999999998,0.02197265625,-0.00732421875,0.0,11.399268564159645,115333,-3.9226259652594195,False
2.032003402709961,9.29,16.3,255.13889999999998,0.02197265625,-0.029296875,0.0,11.399268564159645,116969,-3.5912831101307487,False
2.0363593101501465,9.42,16.53,256.3622,0.02197265625,-0.00732421875,0.0,11.399268564159645,118610,-2.296854717848516,False
2.040701389312744,9.55,16.76,257.778,0.0439453125,0.0,0.0,11.399268564159645,120245,-1.7810042254009895,False
2.0450496673583984,9.68,16.99,259.0468,0.02197265625,0.00732421875,0.0,11.399268564159645,121855,-2.0091188009235412,False
2.049431562423706,9.8,17.21,260.218,0.0439453125,0.0,0.0,11.399268564159645,123476,-2.819868609733642,False
2.0537407398223877,9.93,17.44,261.4868,0.0439453125,0.00732421875,0.0,11.399268564159645,125073,-3.6041750367469065,False
2.058074474334717,10.06,17.66,262.7556,0.02197265625,0.0,0.0,11.399268564159645,126690,-3.8840543582051854,False
2.0624232292175293,10.19,17.89,264.0244,0.0,0.0,0.0,11.399268564159645,128306,-4.12245580592103,False
2.066772699356079,10.32,18.11,265.2932,0.06591796875,-0.0146484375,0.0,11.399268564159645,129895,-4.495391413673319,False
2.071202278137207,10.44,18.33,266.4644,0.0439453125,0.00732421875,0.0,11.399268564159645,131474,-3.9070706353501246,False
2.075596332550049,10.56,18.54,267.8316,0.0439453125,0.00732421875,0.0,11.399268564159645,133026,-3.5354593683438713,False
2.0799834728240967,10.69,18.77,269.1459,0.087890625,0.0146484375,0.0,11.399268564159645,134608,-3.7113354985717404,False
2.0843968391418457,10.81,18.98,270.3591,0.02197265625,0.00732421875,0.0,11.399268564159645,136165,-3.4057911439682558,False
2.0888466835021973,10.94,19.21,271.67339999999996,0.02197265625,-0.00732421875,0.0,11.399268564159645,137770,-2.6633591791440105,False
2.093318223953247,11.06,19.41,272.8866,0.0439453125,-0.00732421875,0.0,11.399268564159645,139251,-1.9318241467921826,False
2.098008394241333,11.18,19.63,274.09979999999996,0.02197265625,-0.0146484375,0.0,11.399268564159645,140815,-2.726599872855684,False
2.102792978286743,11.3,19.84,275.313,0.06591796875,0.0,0.0,11.399268564159645,142327,-3.748243862956626,False
2.1077358722686768,11.41,20.02,276.42509999999993,0.087890625,0.0146484375,0.0,11.399268564159645,143634,-3.083324319496549,False
